행정구역별(시군구),연령별,항목,단위,2015 년,2016 년,2017 년,2018 년,2019 년
동해시,20~24,여자,,152,137,94,80,81
동해시,25~29,1인가구,,523,581,491,503,561
동해시,25~29,남자,,350,393,325,325,371
동해시,25~29,여자,,173,188,166,178,190
동해시,30~34,1인가구,,494,500,497,500,466
동해시,30~34,남자,,301,331,363,351,349
동해시,30~34,여자,,193,169,134,149,117
동해시,35~39,1인가구,,575,592,597,541,541
동해시,35~39,남자,,386,387,396,349,360
동해시,35~39,여자,,189,205,201,192,181
동해시,40~44,1인가구,,697,693,691,653,634
동해시,40~44,남자,,472,463,476,445,418
동해시,40~44,여자,,225,230,215,208,216
동해시,45~49,1인가구,,822,860,843,863,845
동해시,45~49,남자,,491,523,524,563,538
동해시,45~49,여자,,331,337,319,300,307
동해시,50~54,1인가구,,954,936,950,979,967
동해시,50~54,남자,,555,542,572,575,570
동해시,50~54,여자,,399,394,378,404,397
동해시,55~59,1인가구,,1147,1209,1245,1231,1224
동해시,55~59,남자,,550,604,643,666,660
동해시,55~59,여자,,597,605,602,565,564
동해시,60~64,1인가구,,890,1002,1090,1216,1233
동해시,60~64,남자,,393,456,514,546,561
동해시,60~64,여자,,497,546,576,670,672
동해시,65~69,1인가구,,777,798,862,871,946
동해시,65~69,남자,,279,289,304,325,367
동해시,65~69,여자,,498,509,558,546,579
동해시,70~74,1인가구,,835,862,863,934,908
동해시,70~74,남자,,224,239,259,284,270
동해시,70~74,여자,,611,623,604,650,638
동해시,75~79,1인가구,,706,751,801,829,875
동해시,75~79,남자,,141,160,166,170,194
동해시,75~79,여자,,565,591,635,659,681
동해시,80~84,1인가구,,485,503,550,606,661
동해시,80~84,남자,,91,105,120,139,137
동해시,80~84,여자,,394,398,430,467,524
동해시,85세 이상,1인가구,,311,328,364,388,438
동해시,85세 이상,남자,,47,50,62,57,74
동해시,85세 이상,여자,,264,278,302,331,364
태백시,합계,1인가구,,5947,6325,5954,6081,6148
태백시,합계,남자,,2872,3114,2862,2872,2925
태백시,합계,여자,,3075,3211,3092,3209,3223
태백시,20세 미만,1인가구,,37,186,18,21,31
태백시,20세 미만,남자,,21,158,6,7,12
태백시,20세 미만,여자,,16,28,12,14,19
태백시,20~24,1인가구,,194,272,116,145,161
태백시,20~24,남자,,105,127,58,77,85
태백시,20~24,여자,,89,145,58,68,76
태백시,25~29,1인가구,,216,247,214,237,243
태백시,25~29,남자,,133,145,131,144,144
태백시,25~29,여자,,83,102,83,93,99
태백시,30~34,1인가구,,281,278,239,207,215
태백시,30~34,남자,,175,189,156,130,149
태백시,30~34,여자,,106,89,83,77,66
태백시,35~39,1인가구,,307,327,325,302,267
태백시,35~39,남자,,211,215,216,200,185
태백시,35~39,여자,,96,112,109,102,82
태백시,40~44,1인가구,,405,373,339,327,315
태백시,40~44,남자,,272,252,222,224,210
태백시,40~44,여자,,133,121,117,103,105
태백시,45~49,1인가구,,523,505,464,453,444
태백시,45~49,남자,,353,342,322,291,296
태백시,45~49,여자,,170,163,142,162,148
태백시,50~54,1인가구,,601,579,544,537,539
태백시,50~54,남자,,374,355,345,348,342
태백시,50~54,여자,,227,224,199,189,197
태백시,55~59,1인가구,,762,784,788,733,706
태백시,55~59,남자,,428,459,447,417,410
태백시,55~59,여자,,334,325,341,316,296
태백시,60~64,1인가구,,609,680,702,729,763
태백시,60~64,남자,,286,321,362,380,392
태백시,60~64,여자,,323,359,340,349,371
태백시,65~69,1인가구,,580,591,621,665,638
태백시,65~69,남자,,219,231,249,263,248
태백시,65~69,여자,,361,360,372,402,390
태백시,70~74,1인가구,,575,570,561,581,602
태백시,70~74,남자,,145,143,152,157,195
태백시,70~74,여자,,430,427,409,424,407
태백시,75~79,1인가구,,472,511,561,609,619
태백시,75~79,남자,,90,104,117,147,149
태백시,75~79,여자,,382,407,444,462,470
태백시,80~84,1인가구,,265,298,333,368,406
태백시,80~84,남자,,47,62,62,60,73
태백시,80~84,여자,,218,236,271,308,333
태백시,85세 이상,1인가구,,120,124,129,167,199
태백시,85세 이상,남자,,13,11,17,27,35
태백시,85세 이상,여자,,107,113,112,140,164
속초시,합계,1인가구,,9883,10011,10231,10804,11111
속초시,합계,남자,,4504,4609,4807,5104,5217
속초시,합계,여자,,5379,5402,5424,5700,5894
속초시,20세 미만,1인가구,,56,32,38,33,35
속초시,20세 미만,남자,,30,15,21,16,19
속초시,20세 미만,여자,,26,17,17,17,16
속초시,20~24,1인가구,,334,199,211,223,223
속초시,20~24,남자,,120,106,114,115,122
속초시,20~24,여자,,214,93,97,108,101
속초시,25~29,1인가구,,534,545,499,551,649
속초시,25~29,남자,,325,329,311,349,408
속초시,25~29,여자,,209,216,188,202,241
속초시,30~34,1인가구,,584,553,519,567,600
속초시,30~34,남자,,335,326,323,377,405
속초시,30~34,여자,,249,227,196,190,195
속초시,35~39,1인가구,,562,540,557,578,581
속초시,35~39,남자,,357,343,368,381,376
속초시,35~39,여자,,205,197,189,197,205
속초시,40~44,1인가구,,679,632,665,681,658
속초시,40~44,남자,,403,381,419,415,417
속초시,40~44,여자,,276,251,246,266,241
속초시,45~49,1인가구,,975,998,963,960,855
속초시,45~49,남자,,566,583,560,584,503
속초시,45~49,여자,,409,415,403,376,352
속초시,50~54,1인가구,,1132,1114,1123,1129,1136
속초시,50~54,남자,,574,582,613,608,631
속초시,50~54,여자,,558,532,510,521,505
속초시,55~59,1인가구,,1277,1370,1387,1431,1454
속초시,55~59,남자,,650,690,702,711,701
속초시,55~59,여자,,627,680,685,720,753
속초시,60~64,1인가구,,958,1107,1190,1381,1392
속초시,60~64,남자,,406,482,547,657,656
속초시,60~64,여자,,552,625,643,724,736
속초시,65~69,1인가구,,761,747,776,797,927
속초시,65~69,남자,,288,281,308,316,358
속초시,65~69,여자,,473,466,468,481,569
속초시,70~74,1인가구,,791,819,830,868,874
속초시,70~74,남자,,208,231,225,249,270
속초시,70~74,여자,,583,588,605,619,604
속초시,75~79,1인가구,,618,655,731,783,798
속초시,75~79,남자,,139,139,171,189,193
속초시,75~79,여자,,479,516,560,594,605
속초시,80~84,1인가구,,368,403,436,501,562
속초시,80~84,남자,,65,77,86,95,112
속초시,80~84,여자,,303,326,350,406,450
속초시,85세 이상,1인가구,,254,297,306,321,367
속초시,85세 이상,남자,,38,44,39,42,46
속초시,85세 이상,여자,,216,253,267,279,321
삼척시,합계,1인가구,,10027,10647,10443,10919,10834
삼척시,합계,남자,,5124,5554,5349,5686,5684
삼척시,합계,여자,,4903,5093,5094,5233,5150
삼척시,20세 미만,1인가구,,210,430,341,394,295
삼척시,20세 미만,남자,,161,305,253,297,199
삼척시,20세 미만,여자,,49,125,88,97,96
삼척시,20~24,1인가구,,1457,1726,1604,1596,1632
삼척시,20~24,남자,,1072,1268,1152,1178,1218
삼척시,20~24,여자,,385,458,452,418,414
삼척시,25~29,1인가구,,627,638,635,635,657
삼척시,25~29,남자,,479,497,478,499,509
삼척시,25~29,여자,,148,141,157,136,148
삼척시,30~34,1인가구,,384,393,330,365,358
삼척시,30~34,남자,,262,266,241,266,263
삼척시,30~34,여자,,122,127,89,99,95
삼척시,35~39,1인가구,,386,378,351,416,368
삼척시,35~39,남자,,276,283,255,301,259
삼척시,35~39,여자,,110,95,96,115,109
삼척시,40~44,1인가구,,495,440,420,417,395
삼척시,40~44,남자,,354,309,292,302,294
삼척시,40~44,여자,,141,131,128,115,101
삼척시,45~49,1인가구,,601,555,546,582,563
삼척시,45~49,남자,,441,410,404,411,389
삼척시,45~49,여자,,160,145,142,171,174
삼척시,50~54,1인가구,,779,744,718,732,713
삼척시,50~54,남자,,488,473,467,473,484
삼척시,50~54,여자,,291,271,251,259,229
삼척시,55~59,1인가구,,900,997,974,1008,975
삼척시,55~59,남자,,504,574,546,580,591
삼척시,55~59,여자,,396,423,428,428,384
삼척시,60~64,1인가구,,721,801,839,935,988
삼척시,60~64,남자,,340,380,404,464,501
삼척시,60~64,여자,,381,421,435,471,487
삼척시,65~69,1인가구,,722,739,744,783,817
삼척시,65~69,남자,,238,259,274,304,343
삼척시,65~69,여자,,484,480,470,479,474
삼척시,70~74,1인가구,,849,816,806,801,798
삼척시,70~74,남자,,203,206,218,226,251
삼척시,70~74,여자,,646,610,588,575,547
삼척시,75~79,1인가구,,839,876,918,968,953
삼척시,75~79,남자,,156,165,172,185,178
삼척시,75~79,여자,,683,711,746,783,775
삼척시,80~84,1인가구,,646,683,729,766,768
삼척시,80~84,남자,,116,119,132,129,124
삼척시,80~84,여자,,530,564,597,637,644
삼척시,85세 이상,1인가구,,411,431,488,521,554
삼척시,85세 이상,남자,,34,40,61,71,81
삼척시,85세 이상,여자,,377,391,427,450,473
홍천군,합계,1인가구,,7970,8349,8790,9063,9206
홍천군,합계,남자,,4027,4265,4493,4634,4756
홍천군,합계,여자,,3943,4084,4297,4429,4450
홍천군,20세 미만,1인가구,,24,23,22,21,16
홍천군,20세 미만,남자,,15,7,9,11,7
홍천군,20세 미만,여자,,9,16,13,10,9
홍천군,20~24,1인가구,,273,246,192,154,150
홍천군,20~24,남자,,210,183,138,102,89
홍천군,20~24,여자,,63,63,54,52,61
홍천군,25~29,1인가구,,506,491,505,495,431
홍천군,25~29,남자,,399,391,384,380,326
홍천군,25~29,여자,,107,100,121,115,105
홍천군,30~34,1인가구,,324,305,341,337,356
홍천군,30~34,남자,,200,202,249,246,261
홍천군,30~34,여자,,124,103,92,91,95
홍천군,35~39,1인가구,,290,273,304,297,312
홍천군,35~39,남자,,200,175,200,191,213
홍천군,35~39,여자,,90,98,104,106,99
홍천군,40~44,1인가구,,401,375,417,394,329
홍천군,40~44,남자,,278,269,286,254,216
홍천군,40~44,여자,,123,106,131,140,113
홍천군,45~49,1인가구,,550,574,576,569,538
홍천군,45~49,남자,,356,374,372,374,364
홍천군,45~49,여자,,194,200,204,195,174
홍천군,50~54,1인가구,,828,814,806,799,814
홍천군,50~54,남자,,488,494,487,493,492
홍천군,50~54,여자,,340,320,319,306,322
홍천군,55~59,1인가구,,991,1126,1190,1204,1193
홍천군,55~59,남자,,513,616,663,680,691
홍천군,55~59,여자,,478,510,527,524,502
홍천군,60~64,1인가구,,867,1023,1065,1213,1309
홍천군,60~64,남자,,451,522,539,632,720
홍천군,60~64,여자,,416,501,526,581,589
홍천군,65~69,1인가구,,677,710,852,920,1007
홍천군,65~69,남자,,302,343,418,466,514
홍천군,65~69,여자,,375,367,434,454,493
홍천군,70~74,1인가구,,727,745,748,791,820
홍천군,70~74,남자,,243,269,300,324,350
홍천군,70~74,여자,,484,476,448,467,470
홍천군,75~79,1인가구,,774,805,830,836,831
홍천군,75~79,남자,,225,229,233,232,253
홍천군,75~79,여자,,549,576,597,604,578
홍천군,80~84,1인가구,,460,529,610,683,720
홍천군,80~84,남자,,83,126,147,178,187
홍천군,80~84,여자,,377,403,463,505,533
홍천군,85세 이상,1인가구,,278,310,332,350,380
홍천군,85세 이상,남자,,64,65,68,71,73
홍천군,85세 이상,여자,,214,245,264,279,307
횡성군,합계,1인가구,,4934,5118,5470,5847,5958
횡성군,합계,남자,,2309,2421,2632,2849,2949
횡성군,합계,여자,,2625,2697,2838,2998,3009
횡성군,20세 미만,1인가구,,25,28,42,34,35
횡성군,20세 미만,남자,,17,20,28,24,20
횡성군,20세 미만,여자,,8,8,14,10,15
횡성군,20~24,1인가구,,100,106,121,158,128
횡성군,20~24,남자,,57,64,66,88,79
횡성군,20~24,여자,,43,42,55,70,49
횡성군,25~29,1인가구,,133,143,165,175,189
횡성군,25~29,남자,,89,93,111,113,129
횡성군,25~29,여자,,44,50,54,62,60
횡성군,30~34,1인가구,,143,140,151,175,152
횡성군,30~34,남자,,102,107,105,121,105
횡성군,30~34,여자,,41,33,46,54,47
횡성군,35~39,1인가구,,156,139,151,170,168
횡성군,35~39,남자,,111,96,109,123,121
횡성군,35~39,여자,,45,43,42,47,47
횡성군,40~44,1인가구,,246,226,200,197,201
횡성군,40~44,남자,,169,159,139,134,135
횡성군,40~44,여자,,77,67,61,63,66
횡성군,45~49,1인가구,,345,349,368,352,313
횡성군,45~49,남자,,218,208,234,227,205
횡성군,45~49,여자,,127,141,134,125,108
횡성군,50~54,1인가구,,498,490,494,528,536
횡성군,50~54,남자,,300,311,296,304,326
횡성군,50~54,여자,,198,179,198,224,210
횡성군,55~59,1인가구,,631,689,727,764,793
횡성군,55~59,남자,,320,363,407,453,482
횡성군,55~59,여자,,311,326,320,311,311
횡성군,60~64,1인가구,,548,650,693,819,875
횡성군,60~64,남자,,309,344,383,449,463
횡성군,60~64,여자,,239,306,310,370,412
횡성군,65~69,1인가구,,454,466,511,549,626
횡성군,65~69,남자,,204,237,253,276,329
횡성군,65~69,여자,,250,229,258,273,297
횡성군,70~74,1인가구,,485,465,509,540,522
횡성군,70~74,남자,,148,148,175,200,212
횡성군,70~74,여자,,337,317,334,340,310
횡성군,75~79,1인가구,,548,553,604,577,570
횡성군,75~79,남자,,155,143,165,152,158
횡성군,75~79,여자,,393,410,439,425,412
횡성군,80~84,1인가구,,372,398,442,483,485
횡성군,80~84,남자,,65,82,111,125,120
횡성군,80~84,여자,,307,316,331,358,365
횡성군,85세 이상,1인가구,,250,276,292,326,365
횡성군,85세 이상,남자,,45,46,50,60,65
횡성군,85세 이상,여자,,205,230,242,266,300
영월군,합계,1인가구,,5264,5551,5788,6035,6067
영월군,합계,남자,,2569,2776,2901,3079,3076
영월군,합계,여자,,2695,2775,2887,2956,2991
영월군,20세 미만,1인가구,,31,28,18,30,25
영월군,20세 미만,남자,,20,22,13,19,15
영월군,20세 미만,여자,,11,6,5,11,10
영월군,20~24,1인가구,,113,123,116,111,81
영월군,20~24,남자,,72,90,81,67,42
영월군,20~24,여자,,41,33,35,44,39
영월군,25~29,1인가구,,173,194,201,200,201
영월군,25~29,남자,,122,146,149,150,140
영월군,25~29,여자,,51,48,52,50,61
영월군,30~34,1인가구,,212,195,199,197,190
영월군,30~34,남자,,148,135,143,145,137
영월군,30~34,여자,,64,60,56,52,53
영월군,35~39,1인가구,,179,165,177,166,167
영월군,35~39,남자,,133,116,122,112,115
영월군,35~39,여자,,46,49,55,54,52
영월군,40~44,1인가구,,295,280,241,235,187
영월군,40~44,남자,,213,189,167,174,119
영월군,40~44,여자,,82,91,74,61,68
영월군,45~49,1인가구,,363,392,406,420,390
영월군,45~49,남자,,261,284,283,290,276
영월군,45~49,여자,,102,108,123,130,114
영월군,50~54,1인가구,,515,521,507,509,515
영월군,50~54,남자,,343,356,338,341,354
영월군,50~54,여자,,172,165,169,168,161
영월군,55~59,1인가구,,593,683,760,801,795
영월군,55~59,남자,,332,411,473,513,518
영월군,55~59,여자,,261,272,287,288,277
영월군,60~64,1인가구,,542,651,695,802,823
영월군,60~64,남자,,276,341,363,453,484
영월군,60~64,여자,,266,310,332,349,339
영월군,65~69,1인가구,,519,536,576,590,629
영월군,65~69,남자,,230,240,281,303,317
영월군,65~69,여자,,289,296,295,287,312
영월군,70~74,1인가구,,575,572,571,582,597
영월군,70~74,남자,,158,179,200,211,240
영월군,70~74,여자,,417,393,371,371,357
영월군,75~79,1인가구,,562,592,661,661,668
영월군,75~79,남자,,138,136,144,150,160
영월군,75~79,여자,,424,456,517,511,508
영월군,80~84,1인가구,,365,386,421,465,482
영월군,80~84,남자,,75,86,98,105,102
영월군,80~84,여자,,290,300,323,360,380
영월군,85세 이상,1인가구,,227,233,239,266,317
영월군,85세 이상,남자,,48,45,46,46,57
영월군,85세 이상,여자,,179,188,193,220,260
평창군,합계,1인가구,,5642,5732,5873,6154,6300
평창군,합계,남자,,2739,2821,2869,3046,3077
평창군,합계,여자,,2903,2911,3004,3108,3223
평창군,20세 미만,1인가구,,8,13,14,15,10
평창군,20세 미만,남자,,5,6,9,7,6
평창군,20세 미만,여자,,X,7,5,8,X
평창군,20~24,1인가구,,87,54,62,70,76
평창군,20~24,남자,,46,28,27,31,34
평창군,20~24,여자,,41,26,35,39,42
평창군,25~29,1인가구,,200,192,208,199,197
평창군,25~29,남자,,128,127,133,132,123
평창군,25~29,여자,,72,65,75,67,74
평창군,30~34,1인가구,,237,206,198,178,172
평창군,30~34,남자,,155,136,121,111,115
평창군,30~34,여자,,82,70,77,67,57
평창군,35~39,1인가구,,251,240,220,237,201
평창군,35~39,남자,,164,159,140,161,138
평창군,35~39,여자,,87,81,80,76,63
평창군,40~44,1인가구,,338,333,298,275,280
평창군,40~44,남자,,222,226,190,193,183
평창군,40~44,여자,,116,107,108,82,97
평창군,45~49,1인가구,,467,443,464,440,414
평창군,45~49,남자,,308,289,298,285,270
평창군,45~49,여자,,159,154,166,155,144
평창군,50~54,1인가구,,589,601,561,610,634
평창군,50~54,남자,,373,394,378,380,388
평창군,50~54,여자,,216,207,183,230,246
평창군,55~59,1인가구,,725,747,805,842,850
평창군,55~59,남자,,410,432,490,526,518
평창군,55~59,여자,,315,315,315,316,332
평창군,60~64,1인가구,,652,730,764,875,897
평창군,60~64,남자,,313,378,399,468,487
평창군,60~64,여자,,339,352,365,407,410
평창군,65~69,1인가구,,526,543,575,615,678
평창군,65~69,남자,,212,213,229,256,292
평창군,65~69,여자,,314,330,346,359,386
평창군,70~74,1인가구,,528,524,552,578,628
평창군,70~74,남자,,172,179,181,201,216
평창군,70~74,여자,,356,345,371,377,412
평창군,75~79,1인가구,,548,572,578,574,540
평창군,75~79,남자,,136,151,151,156,149
평창군,75~79,여자,,412,421,427,418,391
평창군,80~84,1인가구,,303,327,343,406,450
평창군,80~84,남자,,58,64,82,99,112
평창군,80~84,여자,,245,263,261,307,338
평창군,85세 이상,1인가구,,183,207,231,240,273
평창군,85세 이상,남자,,37,39,41,40,46
평창군,85세 이상,여자,,146,168,190,200,227
정선군,합계,1인가구,,5020,5128,5147,5474,5572
정선군,합계,남자,,2456,2530,2541,2794,2842
정선군,합계,여자,,2564,2598,2606,2680,2730
정선군,20세 미만,1인가구,,21,20,19,9,8
정선군,20세 미만,남자,,15,10,8,5,X
정선군,20세 미만,여자,,6,10,11,X,6
정선군,20~24,1인가구,,75,64,68,73,62
정선군,20~24,남자,,37,38,41,34,31
정선군,20~24,여자,,38,26,27,39,31
정선군,25~29,1인가구,,186,162,144,191,190
정선군,25~29,남자,,99,93,82,114,114
정선군,25~29,여자,,87,69,62,77,76
정선군,30~34,1인가구,,206,174,175,192,218
정선군,30~34,남자,,127,121,119,135,160
정선군,30~34,여자,,79,53,56,57,58
정선군,35~39,1인가구,,244,217,219,226,210
정선군,35~39,남자,,175,154,152,164,149
정선군,35~39,여자,,69,63,67,62,61
정선군,40~44,1인가구,,296,297,267,249,244
정선군,40~44,남자,,217,216,202,192,179
정선군,40~44,여자,,79,81,65,57,65
정선군,45~49,1인가구,,408,408,383,410,391
정선군,45~49,남자,,286,292,261,290,266
정선군,45~49,여자,,122,116,122,120,125
정선군,50~54,1인가구,,534,514,484,510,520
정선군,50~54,남자,,327,345,323,346,353
정선군,50~54,여자,,207,169,161,164,167
정선군,55~59,1인가구,,640,675,695,707,689
정선군,55~59,남자,,385,372,397,406,428
정선군,55~59,여자,,255,303,298,301,261
정선군,60~64,1인가구,,513,612,645,742,776
